name,terminology,code,term
cancer,SNOMED CT,269459004,Malignant tumour of lesser curve of stomach
cancer,SNOMED CT,269460009,Malignant tumor of greater curve of stomach
cancer,SNOMED CT,269463006,Malignant tumor of middle ear and mastoid
cancer,SNOMED CT,269464000,"Malignant neoplasm of upper lobe, bronchus or lung"
cancer,SNOMED CT,269467007,Malignant neoplasm of hand bones
cancer,SNOMED CT,269469005,Malignant neoplasm of soft tissue
cancer,SNOMED CT,269473008,Secondary malignant neoplasm of respiratory and digestive systems
cancer,SNOMED CT,269475001,Malignant neoplasm of lymphatic and haemopoietic tissue
cancer,SNOMED CT,269476000,Nodular lymphoma
cancer,SNOMED CT,269515006,Carcinoma of lip
cancer,SNOMED CT,269516007,Tongue carcinoma (disorder)
cancer,SNOMED CT,269533000,Carcinoma of colon (disorder)
cancer,SNOMED CT,269544008,Carcinoma of the rectosigmoid junction (disorder)
cancer,SNOMED CT,269578002,Malignant melanoma of head and neck
cancer,SNOMED CT,269579005,Malignant melanoma of trunk
cancer,SNOMED CT,269580008,Malignant melanoma of upper limb
cancer,SNOMED CT,269581007,Malignant melanoma of lower limb (disorder)
cancer,SNOMED CT,269616004,Secondary nodes - axilla/arm (disorder)
cancer,SNOMED CT,269617008,Secondary nodes - inguinal/leg (disorder)
cancer,SNOMED CT,271323007,"Malignant neoplasm of lip, oral cavity and pharynx"
cancer,SNOMED CT,271467005,"Malignant neoplasm of bone, connective tissue, skin and breast"
cancer,SNOMED CT,271468000,Malignant neoplasm of genitourinary organ
cancer,SNOMED CT,271568003,"Malig neoplasm of lower lip, oral aspect"
cancer,SNOMED CT,271943005,Carcinoma of base of tongue (disorder)
cancer,SNOMED CT,274084007,Palate carcinoma (disorder)
cancer,SNOMED CT,274085008,Tonsil carcinoma (disorder)
cancer,SNOMED CT,274087000,Malignant melanoma of eye (disorder)
cancer,SNOMED CT,274088005,Secondary malignant neoplasm of unknown site
cancer,SNOMED CT,274902006,Combined hepatocellular carcinoma and cholangiocarcinoma (disorder)
cancer,SNOMED CT,274905008,"Malignant lymphoma - lymphocytic, intermediate differentiation"
cancer,SNOMED CT,275266006,Metastasis to digestive organs (disorder)
cancer,SNOMED CT,275394001,Carcinoma ventral surface of tongue (disorder)
cancer,SNOMED CT,275395000,Carcinoma anterior 2/3 tongue ventrum (disorder)
cancer,SNOMED CT,275396004,Carcinoma of anterior two-thirds of tongue - dorsal surface (disorder)
cancer,SNOMED CT,275399006,Malignant tumour of lipstick area of lip
cancer,SNOMED CT,275419009,Primary vulval cancer
cancer,SNOMED CT,275490009,Carcinoma of tongue base - dorsal surface (disorder)
cancer,SNOMED CT,275524009,Immunoproliferative neoplasm
cancer,SNOMED CT,276420005,Malignant tumor of corpus cavernosum (disorder)
cancer,SNOMED CT,276738009,Primary signet ring carcinoma of skin (disorder)
cancer,SNOMED CT,276750003,Malignant tumor of skin with pilar differentiation (disorder)
cancer,SNOMED CT,276751004,Amelanotic malignant melanoma of skin (disorder)
cancer,SNOMED CT,276797002,Malignant tumor of fibrous tissue (disorder)
cancer,SNOMED CT,276799004,Dermatofibrosarcoma protuberans (disorder)
cancer,SNOMED CT,276803003,Adenocarcinoma of esophagus (disorder)
cancer,SNOMED CT,276804009,Squamous cell carcinoma of esophagus (disorder)
cancer,SNOMED CT,276808007,Carcinoid tumor of stomach (disorder)
cancer,SNOMED CT,276809004,Early gastric cancer (disorder)
cancer,SNOMED CT,276810009,Late gastric cancer (disorder)
cancer,SNOMED CT,276811008,Gastric lymphoma (disorder)
cancer,SNOMED CT,276815004,Lymphoma of intestine (disorder)
cancer,SNOMED CT,276821000,Malignant melanoma of anus (disorder)
cancer,SNOMED CT,276822007,Malignant melanoma of rectum (disorder)
cancer,SNOMED CT,276826005,Malignant glioma of brain (disorder)
cancer,SNOMED CT,276827001,Malignant glioma of spinal cord (disorder)
cancer,SNOMED CT,276828006,Glioblastoma multiforme of brain (disorder)
cancer,SNOMED CT,276829003,Glioblastoma multiforme of spinal cord (disorder)
cancer,SNOMED CT,276836002,Primary cerebral lymphoma (disorder)
cancer,SNOMED CT,276870001,Carcinoma of fallopian tube (disorder)
cancer,SNOMED CT,276876007,Carcinoma of Bartholin's gland (disorder)
cancer,SNOMED CT,276952000,Squamous cell carcinoma of tongue (disorder)
cancer,SNOMED CT,276953005,Squamous cell carcinoma of gum (disorder)
cancer,SNOMED CT,276954004,Squamous cell carcinoma of floor of mouth (disorder)
cancer,SNOMED CT,276962007,Squamous cell carcinoma of palate (disorder)
cancer,SNOMED CT,276975007,Carcinoma of larynx (disorder)
cancer,SNOMED CT,277156006,Malignant tumor of external ear (disorder)
cancer,SNOMED CT,277461004,Anaplastic astrocytoma of brain (disorder)
cancer,SNOMED CT,277466009,Lymphoproliferative disorder (disorder)
cancer,SNOMED CT,277473004,B-CLL - B-cell chronic lymphocytic leukemia
cancer,SNOMED CT,277474005,B-cell chronic lymphocytic leukaemia variant
cancer,SNOMED CT,277505007,Medulloblastoma of cerebellum (disorder)
cancer,SNOMED CT,277530005,Malignant melanoma of meninges (disorder)
cancer,SNOMED CT,277543005,Malignant white blood cell disorder (disorder)
cancer,SNOMED CT,277545003,T-cell chronic lymphocytic leukaemia
cancer,SNOMED CT,277549009,Chronic lymphocytic prolymphocytic leukemia syndrome
cancer,SNOMED CT,277550009,Richter's syndrome
cancer,SNOMED CT,277551008,Splenic lymphoma with villous lymphocytes
cancer,SNOMED CT,277567002,T-cell prolymphocytic leukemia
cancer,SNOMED CT,277568007,Hairy cell leukaemia variant
cancer,SNOMED CT,277569004,Large granular lymphocytic leukemia
cancer,SNOMED CT,277570003,Lymphoma with spill
cancer,SNOMED CT,277571004,B-cell acute lymphoblastic leukemia
cancer,SNOMED CT,277572006,Pre B-cell acute lymphoblastic leukemia (disorder)
cancer,SNOMED CT,277573001,Common acute lymphoblastic leukemia (disorder)
cancer,SNOMED CT,277574007,Null cell acute lymphoblastic leukemia (disorder)
cancer,SNOMED CT,277575008,T-cell acute lymphoblastic leukemia (disorder)
cancer,SNOMED CT,277579002,Light chain myeloma (disorder)
cancer,SNOMED CT,277580004,Non-secretory myeloma (disorder)
cancer,SNOMED CT,277587001,Juvenile chronic myeloid leukemia (disorder)
cancer,SNOMED CT,277589003,Atypical chronic myeloid leukemia (disorder)
cancer,SNOMED CT,277597005,Myelodysplastic syndrome with isolated del(5q) (disorder)
cancer,SNOMED CT,277601005,Acute monoblastic leukemia (disorder)
cancer,SNOMED CT,277602003,Acute megakaryoblastic leukemia (disorder)
cancer,SNOMED CT,277604002,Acute eosinophilic leukemia (disorder)
cancer,SNOMED CT,277605001,Tumor lysis syndrome (disorder)
cancer,SNOMED CT,277609007,"Hodgkin's disease, lymphocytic predominance - diffuse (disorder)"
cancer,SNOMED CT,277610002,"Hodgkin's disease, nodular sclerosis - lymphocytic predominance (disorder)"
cancer,SNOMED CT,277612005,"Hodgkin's disease, nodular sclerosis - lymphocytic depletion (disorder)"
cancer,SNOMED CT,277613000,Cutaneous/peripheral T-cell lymphoma
cancer,SNOMED CT,277615007,Low grade B-cell lymphoma
cancer,SNOMED CT,277616008,Diffuse low grade B-cell lymphoma (disorder)
cancer,SNOMED CT,277617004,High grade B-cell lymphoma (disorder)
cancer,SNOMED CT,277618009,Follicular low grade B-cell lymphoma (disorder)
cancer,SNOMED CT,277619001,B-cell prolymphocytic leukaemia
cancer,SNOMED CT,277622004,Mucosa-associated lymphoma
cancer,SNOMED CT,277623009,Monocytoid B-cell lymphoma (disorder)
cancer,SNOMED CT,277624003,Follicular malignant lymphoma - mixed cell type (disorder)
cancer,SNOMED CT,277625002,Follicular non-Hodgkin's small cleaved cell lymphoma
cancer,SNOMED CT,277626001,Diffuse high grade B-cell lymphoma (disorder)
cancer,SNOMED CT,277627005,Nodular high grade B-cell lymphoma (disorder)
cancer,SNOMED CT,277628000,Diffuse malignant lymphoma - large cleaved cell (disorder)
cancer,SNOMED CT,277629008,Diffuse malignant lymphoma - large non-cleaved cell (disorder)
cancer,SNOMED CT,277637000,Large cell anaplastic lymphoma (disorder)
cancer,SNOMED CT,277641001,"Malignant lymphoma - histiocytic, nodular"
cancer,SNOMED CT,277642008,Low grade T-cell lymphoma (disorder)
cancer,SNOMED CT,277643003,High grade T-cell lymphoma (disorder)
cancer,SNOMED CT,277651000,Peripheral T-cell lymphoma - pleomorphic small cell (disorder)
cancer,SNOMED CT,277653002,Peripheral T-cell lymphoma - pleomorphic medium and large cell (disorder)
cancer,SNOMED CT,277654008,Enteropathy-associated T-cell lymphoma (disorder)
cancer,SNOMED CT,277664004,Malignant lymphoma of testis (disorder)
cancer,SNOMED CT,277782009,Malignant peritoneal local recurrence (disorder)
cancer,SNOMED CT,278024000,Rhabdomyosarcoma of bladder (disorder)
cancer,SNOMED CT,278042005,Malignant teratoma of mediastinum (disorder)
cancer,SNOMED CT,278043000,Malignant seminoma of mediastinum (disorder)
cancer,SNOMED CT,278044006,Malignant neuroma of mediastinum (disorder)
cancer,SNOMED CT,278046008,Sarcoma of bladder (disorder)
cancer,SNOMED CT,278050001,Sarcoma of breast (disorder)
cancer,SNOMED CT,278051002,Malignant lymphoma of thyroid gland (disorder)
cancer,SNOMED CT,278052009,Malignant lymphoma of breast (disorder)
cancer,SNOMED CT,278053004,Intraductal carcinoma of breast (disorder)
cancer,SNOMED CT,278054005,Lobular carcinoma of breast (disorder)
cancer,SNOMED CT,278055006,Malignant Leydig cell tumor of testis (disorder)
cancer,SNOMED CT,278057003,Sertoli cell tumor of testis (disorder)
cancer,SNOMED CT,278060005,Endometrioid carcinoma of prostate (disorder)
cancer,SNOMED CT,278065000,Superior pulmonary sulcus syndrome
cancer,SNOMED CT,278433008,Malignant infiltration of soft tissue (disorder)
cancer,SNOMED CT,278453007,Acute biphenotypic leukemia (disorder)
cancer,SNOMED CT,278491007,Mixed seminoma teratoma of testis (disorder)
cancer,SNOMED CT,280959007,Malignant tumor of lacrimal drainage structure (disorder)
cancer,SNOMED CT,281560004,Neuroblastoma of brain
cancer,SNOMED CT,281562007,Adrenal neuroblastoma
cancer,SNOMED CT,281563002,Thoracic neuroblastoma
cancer,SNOMED CT,281564008,Pelvic neuroblastoma
cancer,SNOMED CT,281565009,Paraspinal neuroblastoma
cancer,SNOMED CT,281566005,Abdominothoracic neuroblastoma
cancer,SNOMED CT,281702006,Tibial adamantinoma (disorder)
cancer,SNOMED CT,285310000,Carcinoma of anal canal (disorder)
cancer,SNOMED CT,285312008,Carcinoma of sigmoid colon (disorder)
cancer,SNOMED CT,285420006,Immunoglobulin A myeloma (disorder)
cancer,SNOMED CT,285421005,Immunoglobulin G myeloma (disorder)
cancer,SNOMED CT,285422003,Immunoglobulin D myeloma (disorder)
cancer,SNOMED CT,285432005,Carcinoma of cervix
cancer,SNOMED CT,285603002,Metastasis to bronchus of unknown primary (disorder)
cancer,SNOMED CT,285604008,Metastasis to lung of unknown primary (disorder)
cancer,SNOMED CT,285605009,Metastasis to pleura of unknown primary (disorder)
cancer,SNOMED CT,285607001,Metastasis to mediastinum of unknown primary (disorder)
cancer,SNOMED CT,285609003,Metastasis to small intestine of unknown primary (disorder)
cancer,SNOMED CT,285610008,Metastasis to large intestine of unknown primary (disorder)
cancer,SNOMED CT,285611007,Metastasis to colon of unknown primary (disorder)
cancer,SNOMED CT,285612000,Metastasis to rectum of unknown primary (disorder)
cancer,SNOMED CT,285613005,Metastasis to liver of unknown primary (disorder)
cancer,SNOMED CT,285614004,Metastasis to pancreas of unknown primary (disorder)
cancer,SNOMED CT,285615003,Metastasis to spleen of unknown primary (disorder)
cancer,SNOMED CT,285616002,Metastasis to peritoneum of unknown primary (disorder)
cancer,SNOMED CT,285617006,Metastasis to retroperitoneum of unknown primary (disorder)
cancer,SNOMED CT,285618001,Metastasis to bone of unknown primary (disorder)
cancer,SNOMED CT,285619009,Metastasis to vertebral column of unknown primary (disorder)
cancer,SNOMED CT,285631006,Metastasis to skin of unknown primary (disorder)
cancer,SNOMED CT,285633009,Metastasis to soft tissue of unknown primary (disorder)
cancer,SNOMED CT,285634003,Metastasis to breast of unknown primary (disorder)
cancer,SNOMED CT,285635002,Metastasis to uterus of unknown primary (disorder)
cancer,SNOMED CT,285637005,Metastasis to ovary of unknown primary (disorder)
cancer,SNOMED CT,285639008,Metastasis to kidney of unknown primary (disorder)
cancer,SNOMED CT,285640005,Metastasis to bladder of unknown primary (disorder)
cancer,SNOMED CT,285641009,Metastasis to brain of unknown primary (disorder)
cancer,SNOMED CT,285643007,Metastasis to adrenal gland of unknown primary (disorder)
cancer,SNOMED CT,285644001,Metastasis to lymph node of unknown primary (disorder)
cancer,SNOMED CT,285645000,Disseminated malignancy of unknown primary (disorder)
cancer,SNOMED CT,285769009,Acute promyelocytic leukemia - hypogranular variant (disorder)
cancer,SNOMED CT,285776004,Intermediate grade B-cell lymphoma (disorder)
cancer,SNOMED CT,285839005,Acute myelomonocytic leukemia - eosinophilic variant (disorder)
cancer,SNOMED CT,286887005,Carcinoma liver and/or biliary system (disorder)
cancer,SNOMED CT,286889008,Carcinoma of upper limb bones/scapula (disorder)
cancer,SNOMED CT,286890004,Carcinoma of lower limb bones (disorder)
cancer,SNOMED CT,286893002,"Carcinoma of breast - upper, inner quadrant (disorder)"
cancer,SNOMED CT,286894008,"Carcinoma of breast - lower, inner quadrant (disorder)"
cancer,SNOMED CT,286895009,"Carcinoma of breast - upper, outer quadrant (disorder)"
cancer,SNOMED CT,286896005,"Carcinoma breast - lower, outer quadrant (disorder)"
cancer,SNOMED CT,286897001,Carcinoma of breast - axillary tail (disorder)
cancer,SNOMED CT,286899003,Carcinoma of genital organ (disorder)
cancer,SNOMED CT,286900008,Carcinoma of epididymis/spermatic cord (disorder)
cancer,SNOMED CT,286902000,Secondary carcinoma of gastrointestinal tract (disorder)
cancer,SNOMED CT,300988009,Transitional cell carcinoma of ureter (disorder)
cancer,SNOMED CT,301756000,Adenocarcinoma of sigmoid colon (disorder)
cancer,SNOMED CT,302816009,"Malignant tumour of soft tissue of head, face and neck"
cancer,SNOMED CT,302817000,Malignant tumor of unknown origin or ill-defined site
cancer,SNOMED CT,302835009,Phaeochromocytoma
cancer,SNOMED CT,302837001,Lentigo maligna melanoma (disorder)
cancer,SNOMED CT,302841002,Malignant lymphoma - small lymphocytic (disorder)
cancer,SNOMED CT,302842009,Diffuse malignant lymphoma - centroblastic
cancer,SNOMED CT,302845006,"Nodular malignant lymphoma, lymphocytic - well differentiated (disorder)"
cancer,SNOMED CT,302847003,Rhabdomyosarcoma (disorder)
cancer,SNOMED CT,302849000,Nephroblastoma (disorder)
cancer,SNOMED CT,302851001,Synovial sarcoma (disorder)
cancer,SNOMED CT,302855005,Subacute leukemia
cancer,SNOMED CT,303012000,Malignant tumor of posterior wall of hypopharynx (disorder)
cancer,SNOMED CT,303017006,"Malignant lymphoma, convoluted cell type (disorder)"
cancer,SNOMED CT,303055001,"Malignant lymphoma, follicular center cell (disorder)"
cancer,SNOMED CT,303057009,"Malignant lymphoma, follicular center cell, non-cleaved (disorder)"
cancer,SNOMED CT,303194003,Metastasis to head and neck lymph node
cancer,SNOMED CT,303201005,Metastasis to multiple lymph nodes
cancer,SNOMED CT,304545002,Adenocarcinoma of ileum (disorder)
cancer,SNOMED CT,307216009,Perforated carcinoma of esophagus (disorder)
cancer,SNOMED CT,307219002,Retroperitoneal sarcoma (disorder)
cancer,SNOMED CT,307226002,Metastatic adenocarcinoma of unknown origin (disorder)
cancer,SNOMED CT,307341004,Atypical hairy cell leukemia
cancer,SNOMED CT,307502000,Squamous cell carcinoma of mouth (disorder)
cancer,SNOMED CT,307576001,Osteosarcoma of bone
cancer,SNOMED CT,307593001,Disseminated carcinomatosis
cancer,SNOMED CT,307599002,Sebaceous adenocarcinoma (disorder)
cancer,SNOMED CT,307601000,Pseudomyxoma peritonei (disorder)
cancer,SNOMED CT,307603002,Malignant blue nevus of skin (disorder)
cancer,SNOMED CT,307608006,Ewing's sarcoma of bone (disorder)
cancer,SNOMED CT,307609003,Adamantinoma of long bone (disorder)
cancer,SNOMED CT,307610008,Pilomatrix carcinoma of skin (disorder)
cancer,SNOMED CT,307617006,Neutrophilic leukemia (disorder)
cancer,SNOMED CT,307623001,Malignant lymphoma - lymphoplasmacytic (disorder)
cancer,SNOMED CT,307635002,"Hodgkin's disease, nodular sclerosis - cellular phase (disorder)"
cancer,SNOMED CT,307636001,"Malignant lymphoma, mixed lymphocytic-histiocytic, nodular (disorder)"
cancer,SNOMED CT,307637005,"Malignant lymphoma, centroblastic-centrocytic, follicular (disorder)"
cancer,SNOMED CT,307646004,"Malignant lymphoma, lymphocytic, poorly differentiated, nodular (disorder)"
cancer,SNOMED CT,307647008,"Malignant lymphoma, centroblastic type, follicular (disorder)"
cancer,SNOMED CT,307649006,Microglioma (disorder)
cancer,SNOMED CT,307651005,Myelosclerosis with myeloid metaplasia
cancer,SNOMED CT,308121000,Follicular non-Hodgkin's lymphoma
cancer,SNOMED CT,309245001,Adenocarcinoma of uterus (disorder)
cancer,SNOMED CT,310498001,Malignant melanoma of back
cancer,SNOMED CT,310504009,Primary malignant neoplasm of unknown site
cancer,SNOMED CT,310526005,Malignant tumor of soft tissue of back (disorder)
cancer,SNOMED CT,310599006,Malignant neoplasm of canthus (disorder)
cancer,SNOMED CT,312104005,Cholangiocarcinoma of biliary tract (disorder)
cancer,SNOMED CT,312111009,Carcinoma of ascending colon (disorder)
cancer,SNOMED CT,312112002,Carcinoma of transverse colon (disorder)
cancer,SNOMED CT,312113007,Carcinoma of descending colon (disorder)
cancer,SNOMED CT,312114001,Carcinoma of hepatic flexure (disorder)
cancer,SNOMED CT,312115000,Carcinoma of splenic flexure (disorder)
cancer,SNOMED CT,312949007,Retinal pigment epithelial adenocarcinoma (disorder)
cancer,SNOMED CT,313248004,Malignant melanoma of chest wall
cancer,SNOMED CT,313249007,Malignant neoplasm of upper eyelid (disorder)
cancer,SNOMED CT,313250007,Malignant neoplasm of lower eyelid (disorder)
